,_id,created_at,updated_at,channel_id,content_type,content_id,content_offset_seconds,commenter,source,state,message
0,c14d11df-ce29-43f1-8bee-c7bad8ad6c85,2020-09-13T04:31:45.662Z,2020-09-13T04:31:45.662Z,25259668,video,739673683,10.962,"{'display_name': 'ralph_wigum_', '_id': '400519484', 'name': 'ralph_wigum_', 'type': 'user', 'bio': None, 'created_at': '2018-12-07T00:13:26.44925Z', 'updated_at': '2020-09-20T15:40:13.195301Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/215b7342-def9-11e9-9a66-784f43822e80-profile_image-300x300.png'}",chat,published,"{'body': 'HeyGuys', 'emoticons': [{'_id': '30259', 'begin': 0, 'end': 6}], 'fragments': [{'text': 'HeyGuys', 'emoticon': {'emoticon_id': '30259', 'emoticon_set_id': ''}}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '6'}, {'_id': 'bits', 'version': '1000'}], 'user_notice_params': {}}"
1,9aacd960-f93d-4c61-9a02-03491e37b9a5,2020-09-13T04:31:57.071Z,2020-09-13T04:31:57.071Z,25259668,video,739673683,22.371,"{'display_name': 'SmuckerWideshaft', '_id': '273661061', 'name': 'smuckerwideshaft', 'type': 'user', 'bio': 'Big smuck plays chess', 'created_at': '2018-11-09T20:03:30.869695Z', 'updated_at': '2020-09-19T09:51:09.970225Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/4591ca63-a52b-4ec4-9dca-0f1660b2b85a-profile_image-300x300.png'}",chat,published,"{'body': 'Helllloooooooooo legend', 'fragments': [{'text': 'Helllloooooooooo legend'}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '12'}, {'_id': 'premium', 'version': '1'}], 'user_color': '#1ED2B1', 'user_notice_params': {}}"
2,28804590-ab97-49ea-a936-857909b7dbe3,2020-09-13T04:32:13.303Z,2020-09-13T04:32:13.303Z,25259668,video,739673683,38.603,"{'display_name': 'BebeLiger', '_id': '454830647', 'name': 'bebeliger', 'type': 'user', 'bio': 'Top 100 ranked chess player in the USA in the 7yrs old and under division. Shares this account with his Dad (me).', 'created_at': '2019-08-15T16:00:21.151356Z', 'updated_at': '2020-09-04T03:09:14.113902Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/271fcf8c-5052-45ed-9b45-df4784a73f65-profile_image-300x300.png'}",chat,published,"{'body': ""BebeLiger subscribed at Tier 1. They've subscribed for 9 months, currently on a 4 month streak! cbrahCheers"", 'emoticons': [{'_id': '302649016', 'begin': 96, 'end': 106}], 'fragments': [{'text': ""BebeLiger subscribed at Tier 1. They've subscribed for 9 months, currently on a 4 month streak! ""}, {'text': 'cbrahCheers', 'emoticon': {'emoticon_id': '302649016', 'emoticon_set_id': ''}}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '9'}], 'user_notice_params': {'msg-id': 'resub', 'msg-param-cumulative-months': '9', 'msg-param-months': '0', 'msg-param-should-share-streak': '1', 'msg-param-streak-months': '4', 'msg-param-sub-plan': '1000', 'msg-param-sub-plan-name': 'chessbrah benefits', 'msg-param-was-gifted': 'false'}}"
3,6a0daa08-cfc0-4052-86d2-c0578e0e2dfe,2020-09-13T04:32:36.035Z,2020-09-13T04:32:36.035Z,25259668,video,739673683,61.335,"{'display_name': 'drugged_biatch', '_id': '94195203', 'name': 'drugged_biatch', 'type': 'user', 'bio': None, 'created_at': '2015-06-22T19:00:05.736237Z', 'updated_at': '2020-08-23T00:53:20.529268Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png'}",chat,published,"{'body': 'first', 'fragments': [{'text': 'first'}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '0'}, {'_id': 'premium', 'version': '1'}], 'user_color': '#0000FF', 'user_notice_params': {}}"
4,d0a83222-0b38-4f5c-8aea-f7cc7062e01c,2020-09-13T04:32:41.521Z,2020-09-13T04:32:41.521Z,25259668,video,739673683,66.821,"{'display_name': 'SixFing', '_id': '163878648', 'name': 'sixfing', 'type': 'user', 'bio': None, 'created_at': '2017-07-10T13:13:37.898587Z', 'updated_at': '2020-08-20T22:32:34.838025Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png'}",chat,published,"{'body': '2st', 'fragments': [{'text': '2st'}], 'is_action': False, 'user_notice_params': {}}"
5,0931ec4a-713d-4136-a09e-3dd449c0a1f2,2020-09-13T04:32:46.159Z,2020-09-13T04:32:46.159Z,25259668,video,739673683,71.459,"{'display_name': 'sribharath555', '_id': '504570882', 'name': 'sribharath555', 'type': 'user', 'bio': None, 'created_at': '2020-03-27T18:27:48.626807Z', 'updated_at': '2020-09-08T16:36:17.930487Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png'}",chat,published,"{'body': 'hello there', 'fragments': [{'text': 'hello there'}], 'is_action': False, 'user_notice_params': {}}"
6,73843eb1-743b-4a01-8204-d9f582ecaa30,2020-09-13T04:32:51.029Z,2020-09-13T04:32:51.029Z,25259668,video,739673683,76.329,"{'display_name': 'SixFing', '_id': '163878648', 'name': 'sixfing', 'type': 'user', 'bio': None, 'created_at': '2017-07-10T13:13:37.898587Z', 'updated_at': '2020-08-20T22:32:34.838025Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png'}",chat,published,"{'body': 'general kenobi', 'fragments': [{'text': 'general kenobi'}], 'is_action': False, 'user_notice_params': {}}"
7,0242afc3-f4de-4969-bdc2-5445a4152052,2020-09-13T04:32:54.024Z,2020-09-13T04:32:54.024Z,25259668,video,739673683,79.324,"{'display_name': 'tachyon_007', '_id': '217388780', 'name': 'tachyon_007', 'type': 'user', 'bio': None, 'created_at': '2018-04-29T01:18:47.429155Z', 'updated_at': '2020-09-10T02:37:42.277544Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png'}",chat,published,"{'body': 'bonjour', 'fragments': [{'text': 'bonjour'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_notice_params': {}}"
8,e0116dc5-2191-4fe8-b4f0-4cad5804e630,2020-09-13T04:33:14.095Z,2020-09-13T04:33:14.095Z,25259668,video,739673683,99.395,"{'display_name': 'SixFing', '_id': '163878648', 'name': 'sixfing', 'type': 'user', 'bio': None, 'created_at': '2017-07-10T13:13:37.898587Z', 'updated_at': '2020-08-20T22:32:34.838025Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png'}",chat,published,"{'body': 'i thought we were playing csgo', 'fragments': [{'text': 'i thought we were playing csgo'}], 'is_action': False, 'user_notice_params': {}}"
9,5409df61-eb63-4960-8501-51f9cd9b26d3,2020-09-13T04:33:16.075Z,2020-09-13T04:33:16.075Z,25259668,video,739673683,101.375,"{'display_name': 'HelloMattW', '_id': '98286328', 'name': 'hellomattw', 'type': 'user', 'bio': None, 'created_at': '2015-08-05T02:22:44.235837Z', 'updated_at': '2020-09-13T04:05:01.521339Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png'}",chat,published,"{'body': '@chessbrah That\'s good to hear, interested in the ""not as much as most"" bit but I\'ll let that lie if you don\'t want to elaborate.', 'fragments': [{'text': '@chessbrah That\'s good to hear, interested in the ""not as much as most"" bit but I\'ll let that lie if you don\'t want to elaborate.'}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '9'}, {'_id': 'premium', 'version': '1'}], 'user_color': '#26732F', 'user_notice_params': {}}"
10,c978cf9d-ed32-4bee-b21c-ab7ee0ab587f,2020-09-13T04:33:27.721Z,2020-09-13T04:33:27.721Z,25259668,video,739673683,113.021,"{'display_name': 'sribharath555', '_id': '504570882', 'name': 'sribharath555', 'type': 'user', 'bio': None, 'created_at': '2020-03-27T18:27:48.626807Z', 'updated_at': '2020-09-08T16:36:17.930487Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png'}",chat,published,"{'body': 'i am sure i read cs go', 'fragments': [{'text': 'i am sure i read cs go'}], 'is_action': False, 'user_notice_params': {}}"
11,3158d041-e60c-4bd9-ab85-063350fb7dbe,2020-09-13T04:33:36.215Z,2020-09-13T04:33:36.215Z,25259668,video,739673683,121.515,"{'display_name': 'SixFing', '_id': '163878648', 'name': 'sixfing', 'type': 'user', 'bio': None, 'created_at': '2017-07-10T13:13:37.898587Z', 'updated_at': '2020-08-20T22:32:34.838025Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png'}",chat,published,"{'body': 'same', 'fragments': [{'text': 'same'}], 'is_action': False, 'user_notice_params': {}}"
12,1af02835-612a-48e9-9da0-6493562e83a7,2020-09-13T04:33:40.047Z,2020-09-13T04:33:40.047Z,25259668,video,739673683,125.347,"{'display_name': 'tachyon_007', '_id': '217388780', 'name': 'tachyon_007', 'type': 'user', 'bio': None, 'created_at': '2018-04-29T01:18:47.429155Z', 'updated_at': '2020-09-10T02:37:42.277544Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png'}",chat,published,"{'body': 'is this the cs update?', 'fragments': [{'text': 'is this the cs update?'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_notice_params': {}}"
13,08da7fa4-000c-43da-87a7-6426fdcd35f4,2020-09-13T04:33:47.632Z,2020-09-13T04:33:47.632Z,25259668,video,739673683,132.932,"{'display_name': 'doomsday126', '_id': '485319437', 'name': 'doomsday126', 'type': 'user', 'bio': None, 'created_at': '2020-01-12T20:31:07.495814Z', 'updated_at': '2020-09-15T05:52:56.596166Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/75305d54-c7cc-40d1-bb9c-91fbe85943c7-profile_image-300x300.png'}",chat,published,"{'body': ""let's go 10"", 'fragments': [{'text': ""let's go 10""}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_notice_params': {}}"
14,7ecb8d96-a574-45e3-a8ff-998970ee14cb,2020-09-13T04:33:58.146Z,2020-09-13T04:33:58.146Z,25259668,video,739673683,143.446,"{'display_name': 'Leoscarr', '_id': '445505583', 'name': 'leoscarr', 'type': 'user', 'bio': ""He's just vibin’ here."", 'created_at': '2019-07-02T22:27:10.916385Z', 'updated_at': '2020-09-19T10:34:16.861178Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/b380db0b-63e8-4849-9da6-79f56024cfc5-profile_image-300x300.png'}",chat,published,"{'body': 'catJAM', 'fragments': [{'text': 'catJAM'}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '2'}], 'user_color': '#DAA520', 'user_notice_params': {}}"
