,_id,created_at,updated_at,channel_id,content_type,content_id,content_offset_seconds,commenter,source,state,message
0,361ffcbe-e1b4-4791-acb3-dfb3cef972bf,2020-09-15T18:14:01.78Z,2020-09-15T18:14:01.78Z,102205475,video,741953896,21.08,"{'display_name': 'Fergusonconnor116', '_id': '187952563', 'name': 'fergusonconnor116', 'type': 'user', 'bio': None, 'created_at': '2017-12-30T02:50:27.125071Z', 'updated_at': '2020-09-19T19:22:06.184447Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-300x300.png'}",chat,published,"{'body': 'First again', 'fragments': [{'text': 'First again'}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '3'}], 'user_notice_params': {}}"
1,2162525b-3ccd-4459-baa4-153ce735a11f,2020-09-15T18:14:13.162Z,2020-09-15T18:14:13.162Z,102205475,video,741953896,32.462,"{'display_name': 'Fergusonconnor116', '_id': '187952563', 'name': 'fergusonconnor116', 'type': 'user', 'bio': None, 'created_at': '2017-12-30T02:50:27.125071Z', 'updated_at': '2020-09-19T19:22:06.184447Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/cdd517fe-def4-11e9-948e-784f43822e80-profile_image-300x300.png'}",chat,published,"{'body': 'hi scrub', 'fragments': [{'text': 'hi scrub'}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '3'}], 'user_notice_params': {}}"
2,ad4520e2-e315-427e-a08e-e1438bc7542b,2020-09-15T18:14:18.264Z,2020-09-15T18:14:18.264Z,102205475,video,741953896,37.564,"{'display_name': 'StreamElements', '_id': '100135110', 'name': 'streamelements', 'type': 'user', 'bio': 'www.StreamElements.com', 'created_at': '2015-08-21T20:25:14.224473Z', 'updated_at': '2020-09-20T09:41:46.559166Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/streamelements-profile_image-a89b9d61499d365f-300x300.png'}",chat,published,"{'body': 'Scrub is now live! Streaming Rocket League: Grinding to be the best I can be', 'fragments': [{'text': 'Scrub is now live! Streaming Rocket League: Grinding to be the best I can be'}], 'is_action': False, 'user_badges': [{'_id': 'moderator', 'version': '1'}, {'_id': 'partner', 'version': '1'}], 'user_color': '#5B99FF', 'user_notice_params': {}}"
3,c08d9ca7-036b-4f79-8c16-55e9a77b4154,2020-09-15T18:14:23.701Z,2020-09-15T18:14:23.701Z,102205475,video,741953896,43.001,"{'display_name': 'oscar_goodfelloww', '_id': '550267314', 'name': 'oscar_goodfelloww', 'type': 'user', 'bio': None, 'created_at': '2020-07-02T11:39:29.34096Z', 'updated_at': '2020-09-20T12:27:25.582989Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/9682f6b6-f6d3-4202-bbb5-9eeff3595a21-profile_image-300x300.png'}",chat,published,"{'body': 'Hi scrub', 'fragments': [{'text': 'Hi scrub'}], 'is_action': False, 'user_badges': [{'_id': 'subscriber', 'version': '0'}, {'_id': 'premium', 'version': '1'}], 'user_notice_params': {}}"
4,cb81e3cb-c118-4592-8760-8ede17520eed,2020-09-15T18:14:26.019Z,2020-09-15T18:14:26.019Z,102205475,video,741953896,45.319,"{'display_name': 'mel1nn_', '_id': '532877467', 'name': 'mel1nn_', 'type': 'user', 'bio': 'oio', 'created_at': '2020-05-19T16:15:47.445622Z', 'updated_at': '2020-09-19T14:13:45.562856Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/f488c2ae-6cff-4bd2-a071-e6b36430b909-profile_image-300x300.png'}",chat,published,"{'body': 'yooooo', 'fragments': [{'text': 'yooooo'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_color': '#FF69B4', 'user_notice_params': {}}"
5,778815a1-d3f0-4874-82ce-dd8922fea391,2020-09-15T18:14:30.316Z,2020-09-15T18:14:30.316Z,102205475,video,741953896,49.616,"{'display_name': 'davyoud', '_id': '543236672', 'name': 'davyoud', 'type': 'user', 'bio': None, 'created_at': '2020-06-13T18:14:38.979598Z', 'updated_at': '2020-07-17T21:06:33.172655Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/41780b5a-def8-11e9-94d9-784f43822e80-profile_image-300x300.png'}",chat,published,"{'body': 'YOOO', 'fragments': [{'text': 'YOOO'}], 'is_action': False, 'user_notice_params': {}}"
6,69c3b5b1-9732-4a27-a5ff-858cd4104806,2020-09-15T18:14:31.566Z,2020-09-15T18:14:31.566Z,102205475,video,741953896,50.866,"{'display_name': 'disposables1', '_id': '560885998', 'name': 'disposables1', 'type': 'user', 'bio': None, 'created_at': '2020-07-31T23:15:18.822187Z', 'updated_at': '2020-09-15T18:14:31.65473Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png'}",chat,published,"{'body': 'Yoooo', 'fragments': [{'text': 'Yoooo'}], 'is_action': False, 'user_notice_params': {}}"
7,e9de3ce0-b697-4000-8c6d-96558c4160d6,2020-09-15T18:14:31.65Z,2020-09-15T18:14:31.65Z,102205475,video,741953896,50.95,"{'display_name': 'Gurkkaan', '_id': '198366812', 'name': 'gurkkaan', 'type': 'user', 'bio': None, 'created_at': '2018-02-25T16:24:27.367905Z', 'updated_at': '2020-09-19T04:26:14.218019Z', 'logo': 'https://static-cdn.jtvnw.net/jtv_user_pictures/582b2376-4c29-4314-aa51-cc5fe5814229-profile_image-300x300.png'}",chat,published,"{'body': 'yo', 'fragments': [{'text': 'yo'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_color': '#00CFD6', 'user_notice_params': {}}"
8,f563e9b6-7060-44fa-8151-1c7462d9ec9c,2020-09-15T18:14:34.156Z,2020-09-15T18:14:34.156Z,102205475,video,741953896,53.456,"{'display_name': 'sASsy_the_SAAsquatch', '_id': '86039158', 'name': 'sassy_the_saasquatch', 'type': 'user', 'bio': None, 'created_at': '2015-03-24T01:52:06.153965Z', 'updated_at': '2020-09-10T20:28:01.664571Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png'}",chat,published,"{'body': 'Wag1', 'fragments': [{'text': 'Wag1'}], 'is_action': False, 'user_badges': [{'_id': 'premium', 'version': '1'}], 'user_notice_params': {}}"
9,03c8c17b-982b-44e0-8794-bdd295deb2e9,2020-09-15T18:14:36.224Z,2020-09-15T18:14:36.224Z,102205475,video,741953896,55.524,"{'display_name': 'uge_zidro', '_id': '513785102', 'name': 'uge_zidro', 'type': 'user', 'bio': None, 'created_at': '2020-04-13T23:48:49.320718Z', 'updated_at': '2020-08-30T01:21:03.479156Z', 'logo': 'https://static-cdn.jtvnw.net/user-default-pictures-uv/ebe4cd89-b4f4-4cd9-adac-2f30151b4209-profile_image-300x300.png'}",chat,published,"{'body': 'Yoo', 'fragments': [{'text': 'Yoo'}], 'is_action': False, 'user_notice_params': {}}"
